ENTITY_ID;OPERATING_COMPANY;ADDRESS;ZIP_CODE;CITY;LONGITUDE;LATITUDE;START_UP_DATE;LOADER_TYPE;NUMBER_OF_CHARGING_POINTS;CONNECTION_POWER_KW;PLUG_TYPES_1;POWER_1_KW;PLUG_TYPES_2;POWER_2_KW;PLUG_TYPES_3;POWER_3_KW;PLUG_TYPES_4;POWER_4_KW
3595;Stadtwerke Düsseldorf AG;Marc-Chagall-Straße 92;40477;Düsseldorf;6.795084858;51.24215779;22.11.11;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Schuko;3.7
3596;Stadtwerke Düsseldorf AG;Nordstr. 77;40477;Düsseldorf;6.780354636;51.23907038;07.05.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3597;Stadtwerke Düsseldorf AG;Luegallee 91;40545;Düsseldorf;6.750549271;51.23143039;15.05.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3598;Stadtwerke Düsseldorf AG;Am Seestern 3;40547;Düsseldorf;6.739568497;51.24209631;25.08.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;11.0;;0.0;;0.0
3599;Stadtwerke Düsseldorf AG;Fritz-Vomfelde Straße 2;40547;Düsseldorf;6.734123611;51.23844402;03.09.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3600;Stadtwerke Düsseldorf AG;Am Albertussee 1;40549;Düsseldorf;6.722584749;51.23725507;01.01.15;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Schuko;3.7
3601;Stadtwerke Düsseldorf AG;Ferdinand-Braun-Platz 1z;40549;Düsseldorf;6.733112075;51.23499694;29.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3602;Stadtwerke Düsseldorf AG;Ferdinand-Braun-Platz 1z;40549;Düsseldorf;6.733213998;51.2350574;29.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3603;Stadtwerke Düsseldorf AG;Henkelstr. 205;40589;Düsseldorf;6.850896263;51.17585169;06.08.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3604;Stadtwerke Düsseldorf AG;Henkelstr. 67;40589;Düsseldorf;6.837769533;51.17540775;06.08.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3605;Stadtwerke Düsseldorf AG;Bonner Straße 343-345;40589;Düsseldorf;6.852688339;51.16428327;29.10.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3606;Stadtwerke Düsseldorf AG;Niederheider Straße;40589;Düsseldorf;6.841476345;51.17241108;21.11.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3607;Stadtwerke Düsseldorf AG;Niederheider Straße 132;40589;Düsseldorf;6.845049048;51.1749016;01.01.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3608;Stadtwerke Düsseldorf AG;Bonner Straße 317;40589;Düsseldorf;6.851661517;51.16404608;18.05.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3609;Stadtwerke Düsseldorf AG;Professor-Oehler-Str. 1;40589;Düsseldorf;6.849201517;51.16741336;15.02.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3610;Stadtwerke Düsseldorf AG;Harffstraße 110a;40591;Düsseldorf;6.822851086;51.19498727;26.09.11;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Schuko;3.7;;0.0;;0.0
3611;Stadtwerke Düsseldorf AG;Hohensandweg 37;40591;Düsseldorf;6.812993907;51.19380379;23.10.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3612;Stadtwerke Düsseldorf AG;Siegburger Straße 15;40591;Düsseldorf;6.808747575;51.20703752;01.08.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3613;Stadtwerke Düsseldorf AG;Hugo-Wilderer-Weg 21;40593;Düsseldorf;6.887513781;51.15285562;10.05.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;11.0;;0.0;;0.0
3614;Hans Brandenburg GmbH;Bertha-von-Suttner Straße 11-15;40595;Düsseldorf;6.906504;51.133184;02.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3615;Stadtwerke Düsseldorf AG;Forststraße 29;40597;Düsseldorf;6.876787024;51.16990054;01.06.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3616;Stadtwerke Düsseldorf AG;Forststraße 29;40597;Düsseldorf;6.876787024;51.16990054;01.06.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3617;Stadtwerke Düsseldorf AG;Reisholzer Bahnstraße 33a;40599;Düsseldorf;6.855144883;51.18105751;23.05.11;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Schuko;3.7;;0.0;;0.0
3618;Stadtwerke Düsseldorf AG;Reisholzer Bahnstraße 33a;40599;Düsseldorf;6.85508051;51.18108778;23.05.11;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Schuko;3.7;;0.0;;0.0
3619;Stadtwerke Düsseldorf AG;Kiepe Platz 1;40599;Düsseldorf;6.867338205;51.1763797;10.06.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;11.0;;0.0;;0.0
3620;Stadtwerke Düsseldorf AG;Nürnberger Straße 14;40599;Düsseldorf;6.054432187;51.17090091;08.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3621;ALDI GmbH & Co. KG;Hessenweg 28;40667;Meerbusch;6.6935953;51.236771;12.05.15;Normalladeeinrichtung;1;20.0;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;20.0;;0.0;;0.0;;0.0
3622;Stadtwerke Meerbusch;Dr.-Franz-Schütz-Platz;40667;Meerbusch;6.69092;51.252441;30.04.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3623;Stadtwerke Meerbusch;Wittenbergerstraße;40668;Meerbusch;6.690138;51.30775;11.07.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3624;Stadtwerke Meerbusch;Otto-Hahn-Straße;40670;Meerbusch;6.609129;51.286381;11.07.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3625;Stadtwerke Meerbusch;Kaarsterstraße 135;40670;Meerbusch;6.62177;51.260558;13.07.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3626;Allego GmbH;Mettmanner Str. 25;40699;Erkrath;6.921771;51.226339;24.08.16;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
3627;Allego GmbH;Steinhof 63;40699;Erkrath;6.896312;51.21931;23.01.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3628;Allego GmbH;Niermannsweg 15;40699;Erkrath;6.913457;51.200079;23.01.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3629;Allego GmbH;Gruitener Str. 27;40699;Erkrath;6.966963;51.215981;21.11.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3630;Allego GmbH;Schimmelbusch Str. 11-13;40699;Erkrath;6.944123;51.216074;23.01.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3631;Allego GmbH;Hochdahler Markt 1;40699;Erkrath;6.956749;51.20708;23.01.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3632;Allego GmbH;Gerberstr. 7;40699;Erkrath;6.907983;51.222775;23.01.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3633;Stadtwerke Hilden GmbH;Am Rathaus 1 (Tiefgarage);40721;Hilden;6.936066;51.169791;29.12.16;Normalladeeinrichtung;1;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0;;0.0
3634;Stadtwerke Hilden GmbH;Bahnhofsallee 35;40721;Hilden;6.916977;51.170351;31.03.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
3635;ALDI GmbH & Co. KG;Richratherstr.126;40723;Hilden;6.937624;51.15792;03.06.15;Normalladeeinrichtung;1;20.0;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;20.0;;0.0;;0.0;;0.0
3636;innogy SE;Solingerstraße 72;40764;Langenfeld;6.953056;51.112778;22.09.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3637;Kaufland Vertrieb Jota GmbH & Co. KG;Friedrichstraße 20;40789;Monheim;6.8886045;51.0872125;07.03.18;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3638;MEGA Monheimer Elektrizitäts- und Gasversorgung GmbH;Rheinpromenade 3a;40789;Monheim;6.888232;51.103862;01.01.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Kupplung Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3639;MEGA Monheimer Elektrizitäts- und Gasversorgung GmbH;Krischerstr. 1-3;40789;Monheim;6.88844;51.09218;01.01.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2, AC Kupplung Typ 2;22.0;AC Steckdose Typ 2, AC Kupplung Typ 2;22.0;;0.0;;0.0
3640;MEGA Monheimer Elektrizitäts- und Gasversorgung GmbH;Rheinpromenade 7;40789;Monheim;6.8884418;51.1034704;20.12.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3641;innogy SE;Düsseldorfer Straße 26;40822;Mettmann;6.9716;51.252;25.06.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3642;Hans Brandenburg GmbH;Willettstr. 7;40822;Mettmann;6.952045;51.254774;22.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3643;Stadtwerke Ratingen GmbH;Sandstraße 36;40878;Ratingen;6.836438;51.297564;24.04.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3644;Stadtwerke Ratingen GmbH;Mühlheimer Str. 7;40878;Ratingen;6.853315;51.299067;18.05.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3645;Stadtwerke Ratingen GmbH;Am Krumbachskothen 1;40878;Ratingen;6.8408593;51.2985354;17.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3646;Stadtwerke Ratingen GmbH;Martin-Luther-Hof;40878;Ratingen;6.848319;51.296986;01.03.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3647;Johann+Wittmer GmbH;Kaiserswerther Str. 95;40880;Ratingen;6.829104;51.297827;16.04.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
3648;Johann+Wittmer GmbH;Kaiserswerther Str. 95;40880;Ratingen;6.829104;51.297827;16.04.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
3649;Autobahn Tank & Rast GmbH;Hösel Ost;40883;Ratingen;6.891666;51.325707;07.08.17;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
3650;Rothermel Hotel & Catering GmbH;Schürenweg 45-47;41063;Mönchengladbach;6.433825;51.208594;15.07.17;Normalladeeinrichtung;1;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0;;0.0
3651;NEW AG;Heinrich-Sturm-Str 3;41065;Mönchengladbach;6.448572;51.195946;01.11.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3652;Faba Autowelt GmbH;Krefelder Str. 570;41066;Mönchengladbach;6.482677778;51.2225722;15.06.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3653;NEW AG;Glockenstraße 48;41169;Mönchengladbach;6.344392;51.206182;21.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3654;NEW AG;Gladbacher Straße 32;41179;Mönchengladbach;6.363003;51.150735;27.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3655;NEW AG;Wickrather Markt;41189;Mönchengladbach;6.4123;51.1291;27.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3656;freiraum statthotel GmbH & Co. KG;Böningstraße 151;41236;Mönchengladbach;6.421727;51.151105;01.07.17;Normalladeeinrichtung;1;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0;;0.0
3657;NEW AG;Odenkirchener Straße 201;41236;Mönchengladbach;6.448132;51.157465;01.11.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3658;NEW AG;Odenkirchener Straße 201;41236;Mönchengladbach;6.448132;51.157465;01.11.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3659;NEW AG;Odenkirchener Straße 201;41236;Mönchengladbach;6.448132;51.157456;01.01.18;Schnellladeeinrichtung;1;50.0;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0;;0.0
3660;NEW AG;Konstantinplatz 1;41238;Mönchengladbach;6.489873;51.155589;21.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3661;Lidl Dienstleistungs GmbH & Co. KG;Stockholtweg 100;41238;Mönchengladbach;6.461;51.165;02.11.16;Schnellladeeinrichtung;2;50.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3662;Stadtwerke Nettetal GmbH;An der Landwehr 7;41334;Nettetal;6.211924;51.328034;31.08.18;Schnellladeeinrichtung;2;98.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3663;Stadtwerke Nettetal GmbH;An der Kleinbahn 5;41334;Nettetal;6.195397;51.329;31.08.18;Schnellladeeinrichtung;2;98.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3664;Stadtwerke Nettetal GmbH;Doerkesplatz 0;41334;Nettetal;6.27713;51.307;26.07.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3665;innogy SE;Bahnhofstraße (Parkplatz Bahnhof) 3;41352;Korschenbroich;6.553774;51.195248;27.01.12;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3666;NEW AG;Alleestraße 4z;41363;Jüchen;6.50138;51.101331;15.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3667;NEW AG;St.Michael-Straße 3;41366;Schwalmtal/Waldniel;6.274184;51.214533;01.04.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3668;NEW AG;Mittelstraße 48z;41372;Niederkrüchten;6.217503;51.201652;01.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3669;W.Schouren OHG;Katers Feld 6;41379;Brüggen;6.18463;51.281647;20.04.15;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2, AC Kupplung Typ 2;22.0;;0.0;;0.0;;0.0
3670;innogy SE;Collingstraße 2;41460;Neuss;6.689075;51.205039;13.07.09;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3671;Stadtwerke Neuss Energie und Wasser GmbH;Erftstraße 62;41460;Neuss;6.689444;51.198889;16.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3672;Stadtwerke Neuss Energie und Wasser GmbH;Sebastianusstraße 5;41460;Neuss;6.688056;51.197778;16.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3673;Stadtwerke Neuss Energie und Wasser GmbH;Moselstraße 20;41464;Neuss;6.681307;51.180694;18.07.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3674;Stadtwerke Neuss Energie und Wasser GmbH;Moselstraße 25-27;41464;Neuss;6.67857;51.181646;15.08.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3675;Stadtwerke Neuss Energie und Wasser GmbH;Preußenstraße 109;41464;Neuss;6.670901;51.189704;01.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3676;Stadtwerke Neuss Energie und Wasser GmbH;Moselstraße 25-27;41464;Neuss;6.677203;51.180236;14.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3677;Stadtwerke Neuss Energie und Wasser GmbH;Am Südpark 45;41466;Neuss;6.676411;51.173377;06.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3678;innogy SE;Nordstraße 44;41515;Grevenbroich;6.60419;51.09025;21.07.10;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3679;innogy SE;Elfgener Dorfstraße 7;41517;Grevenbroich;6.553237;51.083806;04.04.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3680;Hans Brandenburg GmbH;Lübecker Str. 16;41540;Dormagen;6.812761;51.090804;25.10.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3681;ALDI GmbH & Co. KG;Königsbergerstraße 7;41564;Kaarst;6.633452;51.218997;12.05.15;Normalladeeinrichtung;1;20.0;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;20.0;;0.0;;0.0;;0.0
3682;NEW AG;Burgsstraße 60z;41747;Viersen;6.393341;51.259051;01.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3683;GRB FMZ Zwei Ltd. & Co. KG;Kanalstr. 51-55;41748;Viersen;6.405062;51.261513;04.10.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3684;Paul Klingelhöfer GmbH;Straßburger Allee 3;41812;Erkelenz;6.314009;51.06154;25.11.15;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
3685;NEW AG;Konrad-Adenauer-Platz 1;41812;Erkelenz;6.32062;51.076592;01.11.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3686;NEW AG;Johannismarkt 17;41812;Erkelenz;6.314261;51.080286;01.11.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3687;NEW AG;Harbigstraße 12z;41836;Hückelhoven;6.22344;51.053071;21.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3688;NEW AG;Passage Alt Berk;41844;Wegberg;6.276225;51.140497;20.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3689;NEW AG;Roermonder Straße 26;41849;Wassenberg;6.155708;51.100855;20.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3690;Allego GmbH;Viehhofstrasse 125;42117;Wuppertal;7.132709;51.244896;07.06.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3691;Allego GmbH;Viehhofstrasse 125;42117;Wuppertal;7.132709;51.244896;07.06.14;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
3692;netzkern AG;Oberbergische Str. 63;42285;Wuppertal;7.1773484;51.2571005;18.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3693;EnBW Energie Baden-Württemberg;A1, Autobahnraststätte Ehrenberg West;42389;Wuppertal;7.245148;51.265608;28.02.18;Schnellladeeinrichtung;2;50.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3694;Stadtwerke Radevormwald GmbH;Parkplatz Poststraße;42477;Radevormwald;7.36133;51.20188;13.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3695;Stadtwerke Radevormwald GmbH;Hohenfuhrstraße 13, Parkplatz Rathaus;42477;Radevormwald;7.361328;51.20414;17.10.13;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3696;innogy SE;Schwanenstr. 13 Z;42489;Wülfrath;7.031533;51.281233;16.03.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3697;Stadtwerke Wülfrath GmbH;Wilhelmstr. 21;42489;Wülfrath;7.05189;51.28626;09.10.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3698;BEW Bergische Energie- und Wasser-GmbH;Etapler Platz 13;42499;Hückeswagen;7.343578;51.15069;01.12.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3699;BEW Bergische Energie- und Wasser-GmbH;Georg-Schaefflerstr. 2;42499;Hückeswagen;7.296741;51.143548;16.01.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3700;BEW Bergische Energie- und Wasser-GmbH;Auf`m Schloss 1;42499;Hückeswagen;7.343674;51.151322;15.04.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3701;BEW Bergische Energie- und Wasser-GmbH;Alte Ladestr. 32;42499;Hückeswagen;7.20368;51.09046;05.04.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3702;BEW Bergische Energie- und Wasser-GmbH;Raderstr. 5b;42499;Hückeswagen;7.341464;51.153701;19.12.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3703;Kaufland Vertrieb ZETA GmbH & Co. KG;Friedrichstraße 262;42551;Velbert;7.050208;51.3360362;27.03.18;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
3704;Stadtwerke Velbert GmbH;Thomasstraße 1;42551;Velbert;7.041982;51.340666;26.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3705;Stadtwerke Velbert GmbH;Weinbergstraße 9a;42553;Velbert;7.090187;51.312087;03.12.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3706;Stadtwerke Velbert GmbH;Kamper Straße 27;42555;Velbert;7.118518;51.351337;03.12.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
3707;innogy SE;Basildonplatz;42579;Heiligenhaus;6.968611;51.326667;25.03.13;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
